Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,Law of Demeter violation,The tool detected the smell in this method (assertParallel) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,Law of Demeter violation,The tool detected the smell in this method (assertParallel) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,Law of Demeter violation,The tool detected the smell in this method (testLAP) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,Law of Demeter violation,The tool detected the smell in this method (testLAP) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.defaultStyle; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.copy
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.defaultStyle; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.copy
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest2,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.hyperstack.HyperStackDisplayer; fiji.plugin.trackmate.tracking.kalman.KalmanTracker; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest2,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest2,Law of Demeter violation,The tool detected the smell in this method (main) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.defaultStyle; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.copy
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest3,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Model; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.hyperstack.HyperStackDisplayer; fiji.plugin.trackmate.tracking.kalman.KalmanTracker; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.features.track.TrackIndexAnalyzer
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest3,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest3,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.defaultStyle; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.copy
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest3,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.tracking.overlap,OverlapTracker.IoUCalculation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.util,DefaultFileFilter.ImageFileFilter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.util,DefaultFileFilter.EditorFileFilter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (preview) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.getNSpots
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (runPreviewDetection) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.setLogger; fiji.plugin.trackmate.TrackMate.getModel
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (runPreviewDetection) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.TrackMate.getModel; fiji.plugin.trackmate.SpotCollection.filter
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (runPreviewDetection) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.TrackMate.getModel; fiji.plugin.trackmate.SpotCollection.setVisible
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (updateModelAndHistogram) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.getNSpots
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (updateModelAndHistogram) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.iterable
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,Law of Demeter violation,The tool detected the smell in this method (updateModelAndHistogram) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.put
TrackMate,fiji.plugin.trackmate.util,DetectionPreview.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.util,DetectionPreviewPanel,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.util.JLabelLogger
TrackMate,fiji.plugin.trackmate.util,ExportableChartValueTable,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.table.TablePanel
TrackMate,fiji.plugin.trackmate.util,ExportableChartValueTable,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: selectedFile (62)
TrackMate,fiji.plugin.trackmate.util,FileChooser,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: useJFileChooser (38)
TrackMate,fiji.plugin.trackmate.util,FileChooser.DialogType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.util,FileChooser.SelectionMode,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.util,ModelTools,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.tracking.kdtree.NearestNeighborTracker
TrackMate,fiji.plugin.trackmate.util,QualityHistogramChart,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.gui.components.XYTextSimpleAnnotation
TrackMate,fiji.plugin.trackmate.util,SpotUtil,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.util.SpotNeighborhood
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (TrackNavigator) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getDirectedNeighborIndex
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (nextTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (nextTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (nextTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (previousTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (previousTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (nextSibling) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,Law of Demeter violation,The tool detected the smell in this method (previousSibling) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
