Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
TrackMate,fiji.plugin.trackmate.action.closegaps,CloseGapsPanel,CloseGapsPanel,117,4,1,64,0,fiji.plugin.trackmate.gui.displaysettings.SliderPanelDouble,fiji.plugin.trackmate.gui.displaysettings.SliderPanelDouble; fiji.plugin.trackmate.action.closegaps.GapClosingMethod
TrackMate,fiji.plugin.trackmate.action.closegaps,CloseGapsPanel,get,3,1,0,95,0,,
TrackMate,fiji.plugin.trackmate.action.closegaps,CloseGapsPanel,set,3,1,1,101,0,,
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,getParameters,3,1,0,66,0,,
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,getInfoText,0,1,0,78,0,,
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,execute,0,1,2,86,0,,
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,getAllGaps,15,4,1,94,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,interpolate,26,3,2,130,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.action.closegaps.GapClosingMethod; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,interpolateFeature,4,2,5,189,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,makeSettingsForRoiAround,33,2,3,198,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,countMissingSpots,5,2,2,261,0,fiji.plugin.trackmate.action.closegaps.GapClosingMethod,fiji.plugin.trackmate.action.closegaps.GapClosingMethod
TrackMate,fiji.plugin.trackmate.action.closegaps,GapClosingMethod,countMissingSpots,8,1,2,269,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,AbstractSpotFitter,7,1,2,72,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.action.fit.AbstractSpotFitter
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,process,25,3,2,85,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.action.fit.AbstractSpotFitter; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,getSlice,3,1,1,119,0,,
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,fit,0,1,1,128,0,,
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,setNumThreads,3,1,0,131,0,fiji.plugin.trackmate.action.fit.AbstractSpotFitter,fiji.plugin.trackmate.action.fit.AbstractSpotFitter
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,setNumThreads,3,1,1,137,0,,
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,getNumThreads,3,1,0,143,0,,
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,getProcessingTime,3,1,0,149,0,,
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,clipBackground,5,3,1,155,0,,
TrackMate,fiji.plugin.trackmate.action.fit,AbstractSpotFitter,gatherObservationData,23,4,3,165,0,fiji.plugin.trackmate.action.fit.AbstractSpotFitter,fiji.plugin.trackmate.action.fit.AbstractSpotFitter
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitter,process,0,1,2,32,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitter,fit,0,1,1,34,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterController,SpotFitterController,12,1,3,58,0,fiji.plugin.trackmate.action.fit.SpotFitterController,fiji.plugin.trackmate.action.fit.SpotFitterController; fiji.plugin.trackmate.detection.DetectionUtils; fiji.plugin.trackmate.TrackMate
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterController,undo,29,2,0,74,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.util.EverythingDisablerAndReenabler; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.ModelChangeListener; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterController,fit,43,9,0,112,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.util.EverythingDisablerAndReenabler; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.detection.DetectionUtils; fiji.plugin.trackmate.action.fit.SpotFitterPanel; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.action.fit.SpotFitter; fiji.plugin.trackmate.ModelChangeListener; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterController,show,9,2,0,190,0,fiji.plugin.trackmate.gui.GuiUtils,fiji.plugin.trackmate.gui.GuiUtils; fiji.plugin.trackmate.TrackMate
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterController,getDocs,12,2,1,203,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterController,getAvailableFits,12,2,1,228,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterPanel,SpotFitterPanel,117,2,3,63,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterPanel,getSelectedChannel,3,1,0,202,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotFitterPanel,getSelectedFitIndex,3,1,0,212,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter2D,SpotGaussianFitter2D,4,1,2,49,0,fiji.plugin.trackmate.detection.DetectionUtils,fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter2D,process,3,1,2,55,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter2D,fit,29,1,1,61,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter2DFixedRadius,SpotGaussianFitter2DFixedRadius,4,1,2,49,0,fiji.plugin.trackmate.detection.DetectionUtils,fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter2DFixedRadius,process,3,1,2,55,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter2DFixedRadius,fit,24,1,1,61,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter3D,SpotGaussianFitter3D,4,1,2,49,0,fiji.plugin.trackmate.detection.DetectionUtils,fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter3D,process,3,1,2,55,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter3D,fit,37,1,1,61,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter3DFixedRadius,SpotGaussianFitter3DFixedRadius,4,1,2,49,0,fiji.plugin.trackmate.detection.DetectionUtils,fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter3DFixedRadius,process,3,1,2,55,0,,
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFitter3DFixedRadius,fit,30,1,1,61,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.action.fit,SpotGaussianFittingAction,execute,4,1,4,39,0,fiji.plugin.trackmate.action.fit.SpotFitterController,fiji.plugin.trackmate.action.fit.SpotFitterController
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,preview,36,4,7,81,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,is2D,3,1,1,168,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,is2D,3,1,1,184,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,createLoGKernel,33,5,3,189,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,copyToFloatImg,12,2,3,263,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,squeeze,19,5,1,292,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,applyMedianFilter,7,2,1,326,0,fiji.plugin.trackmate.detection.util.MedianFilter2D,fiji.plugin.trackmate.detection.util.MedianFilter2D
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,findLocalMaxima,102,14,6,337,0,fiji.plugin.trackmate.util.Threads,fiji.plugin.trackmate.util.Threads; fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,prepareFrameImg,9,3,3,494,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,normalize,13,5,1,527,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,wrap,9,1,1,555,0,,
TrackMate,fiji.plugin.trackmate.detection,DetectionUtils,splitSingleTimePoints,36,7,3,578,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetector,DogDetector,4,1,7,51,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetector,process,39,5,0,61,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetectorFactory,getDetector,11,1,2,70,0,fiji.plugin.trackmate.detection.LogDetector,fiji.plugin.trackmate.detection.LogDetector; fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,DogDetectorFactory,getKey,3,1,0,85,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetectorFactory,getName,3,1,0,91,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetectorFactory,getInfoText,3,1,0,97,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetectorFactory,getDetectorConfigurationPanel,3,1,2,103,0,,
TrackMate,fiji.plugin.trackmate.detection,DogDetectorFactory,copy,3,1,0,109,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,HessianDetector,14,2,8,101,0,fiji.plugin.trackmate.util.Threads,fiji.plugin.trackmate.util.Threads; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.detection.HessianDetector; fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,checkInput,11,3,0,132,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,process,43,9,0,148,0,fiji.plugin.trackmate.detection.HessianDetector,fiji.plugin.trackmate.detection.HessianDetector; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,processInterval,15,2,1,216,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,computeHessianDeterminant,58,4,2,243,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,getResult,3,1,0,325,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,getErrorMessage,3,1,0,331,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,getProcessingTime,3,1,0,337,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,setNumThreads,3,1,0,343,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,setNumThreads,3,1,1,349,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetector,getNumThreads,3,1,0,355,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,getDetector,12,1,2,83,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.detection.HessianDetector
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,forbidMultithreading,3,1,0,108,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,getKey,3,1,0,114,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,checkSettings,20,2,1,120,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,marshall,6,2,2,144,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,unmarshall,16,2,2,159,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils; fiji.plugin.trackmate.detection.HessianDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,getDetectorConfigurationPanel,3,1,2,179,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,getInfoText,3,1,0,185,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,getName,3,1,0,191,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,getDefaultSettings,7,1,0,197,0,,
TrackMate,fiji.plugin.trackmate.detection,HessianDetectorFactory,copy,3,1,0,207,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,LabelImageDetector,6,1,4,80,0,fiji.plugin.trackmate.detection.DetectionUtils,fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,checkInput,3,1,0,92,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,process,16,2,0,98,0,fiji.plugin.trackmate.detection.LabelImageDetector,fiji.plugin.trackmate.detection.LabelImageDetector
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,processIntegerImg,13,4,1,123,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,getResult,3,1,0,143,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,getErrorMessage,3,1,0,149,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetector,getProcessingTime,3,1,0,155,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,setTarget,5,1,2,99,0,fiji.plugin.trackmate.detection.LabelImageDetectorFactory,fiji.plugin.trackmate.detection.LabelImageDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getDetector,8,1,2,107,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,has2Dsegmentation,3,1,0,123,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getKey,3,1,0,129,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getErrorMessage,3,1,0,135,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,checkSettings,14,2,1,141,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,marshall,6,2,2,159,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,unmarshall,12,2,2,172,0,fiji.plugin.trackmate.detection.LabelImageDetectorFactory,fiji.plugin.trackmate.detection.LabelImageDetectorFactory; fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getDetectorConfigurationPanel,3,1,2,188,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getInfoText,3,1,0,194,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getName,3,1,0,200,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getDefaultSettings,6,1,0,206,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,getIcon,3,1,0,215,0,,
TrackMate,fiji.plugin.trackmate.detection,LabelImageDetectorFactory,copy,3,1,0,221,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,LogDetector,11,1,7,84,0,fiji.plugin.trackmate.detection.LogDetector,fiji.plugin.trackmate.detection.LogDetector; fiji.plugin.trackmate.detection.DetectionUtils
TrackMate,fiji.plugin.trackmate.detection,LogDetector,checkInput,11,3,0,101,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,process,31,6,0,117,0,fiji.plugin.trackmate.detection.DetectionUtils,fiji.plugin.trackmate.detection.DetectionUtils; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate.detection,LogDetector,getResult,3,1,0,178,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,getErrorMessage,3,1,0,184,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,getProcessingTime,3,1,0,190,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,setNumThreads,3,1,0,196,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,setNumThreads,3,1,1,202,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetector,getNumThreads,3,1,0,208,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,setTarget,5,1,2,108,0,fiji.plugin.trackmate.detection.LogDetectorFactory,fiji.plugin.trackmate.detection.LogDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,prepareFrameImg,26,6,1,117,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getDetector,11,1,2,157,0,fiji.plugin.trackmate.detection.LogDetector,fiji.plugin.trackmate.detection.LogDetector; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.detection.LogDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getKey,3,1,0,172,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getErrorMessage,3,1,0,178,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,checkSettings,20,2,1,184,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,marshall,8,2,2,208,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,unmarshall,15,2,2,220,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils; fiji.plugin.trackmate.detection.LogDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getDetectorConfigurationPanel,3,1,2,239,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getInfoText,3,1,0,245,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getName,3,1,0,251,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getDefaultSettings,9,1,0,257,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,getIcon,3,1,0,269,0,,
TrackMate,fiji.plugin.trackmate.detection,LogDetectorFactory,copy,3,1,0,275,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,has2Dsegmentation,3,1,0,69,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getDetector,20,1,2,75,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getResult,3,1,0,81,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,checkInput,3,1,0,87,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,process,3,1,0,93,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getErrorMessage,3,1,0,99,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getProcessingTime,3,1,0,105,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getKey,3,1,0,113,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,toString,3,1,0,119,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getErrorMessage,3,1,0,125,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,setTarget,4,1,2,131,0,fiji.plugin.trackmate.detection.ManualDetectorFactory,fiji.plugin.trackmate.detection.ManualDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,checkSettings,10,2,1,138,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,marshall,6,2,2,153,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,unmarshall,10,2,2,163,0,fiji.plugin.trackmate.detection.ManualDetectorFactory,fiji.plugin.trackmate.detection.ManualDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getDetectorConfigurationPanel,3,1,2,177,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getInfoText,3,1,0,183,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getName,3,1,0,189,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getDefaultSettings,5,1,0,195,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,getIcon,3,1,0,203,0,,
TrackMate,fiji.plugin.trackmate.detection,ManualDetectorFactory,copy,3,1,0,209,0,,
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,has2Dsegmentation,3,1,0,82,0,,
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,getDetector,10,1,2,88,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.detection.ThresholdDetector
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,getKey,3,1,0,107,0,,
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,checkSettings,14,2,1,113,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,marshall,6,2,2,131,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,unmarshall,12,2,2,144,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils; fiji.plugin.trackmate.detection.MaskDetectorFactory
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,getDetectorConfigurationPanel,3,1,2,160,0,,
TrackMate,fiji.plugin.trackmate.detection,MaskDetectorFactory,getInfoText,3,1,0,166,0,,
